X,Y,Date,Year,Incident Name,perimeterd,Acres Burned,stateCode,State,Category,,AL,Alabama
-152.430891,67.09106055,18/07/2005,2005,Heart Mountain,15/07/2005,2596.602266,AK,Alaska,Least Severe,,,
-119.5359358,43.70309826,15/08/2005,2005,Egypt Well Complex,12/08/2005,59.35391273,OR,Oregon,Least Severe,,,
-111.9112005,40.20110982,01/09/2005,2005,Pelican Point,25/08/2005,2576.298833,UT,Utah,Least Severe,,,
-112.2499452,44.19310026,07/03/2012,2005,Tim,24/08/2005,827.4834241,ID,Idaho,Least Severe,,,
-111.9872526,33.92254088,04/07/2005,2005,Broad,04/07/2005,354.2252792,AZ,Arizona,Least Severe,,,
-154.1418588,63.94791781,13/07/2005,2005,Sulukna River,11/07/2005,2349.647751,AK,Alaska,Least Severe,,,
-112.8806482,34.61601426,07/03/2012,2005,Sycamore,04/08/2005,555.4995319,AZ,Arizona,Least Severe,,,
-152.6300243,67.08806178,27/06/2005,2005,Deadman Mountain,25/06/2005,155.8072638,AK,Alaska,Least Severe,,,
-115.103824,43.01469236,07/03/2012,2005,Pioneer 2,15/07/2005,103.265321,ID,Idaho,Least Severe,,,
-159.1182483,65.20772915,09/06/2008,2005,Box River,25/06/2005,5591.188983,AK,Alaska,Less Severe,,,
-120.821484,36.90619142,03/11/2010,2005,DOS AMIGOS,03/06/2005,746.0357804,CA,California,Least Severe,,,
-119.5112738,44.32199973,11/02/2014,2005,CHICKENHOUSE,02/08/2005,618.0884092,OR,Oregon,Least Severe,,,
-120.838736,38.58751458,03/11/2010,2005,SAND RIDGE,04/08/2005,5.67098523,CA,California,Least Severe,,,
-115.3971977,45.22723346,13/09/2005,2005,Wolf Fang Fire,09/09/2005,0.76410381,ID,Idaho,Least Severe,,,
-144.5970394,66.29190709,06/09/2005,2005,Squirrel Creek,02/09/2005,19344.61203,AK,Alaska,Moderate,,,
-107.4155105,36.70675962,20/01/2009,2005,FRANCIS,02/07/2005,12.64010058,NM,New Mexico,Least Severe,,,
-107.4272853,36.92041368,20/01/2009,2005,BANCOS,20/07/2005,0.9108363,NM,New Mexico,Least Severe,,,
-117.6480028,41.80003442,28/05/2008,2005,Buckskin,01/08/2005,1149.581499,NV,Nevada,Least Severe,,,
-152.1939877,64.51135601,26/08/2005,2005,Chitanatala Mountains,24/08/2005,34132.96565,AK,Alaska,Severe,,,
-113.579293,37.06863866,14/08/2008,2005,Web,31/12/2005,8.31932059,UT,Utah,Least Severe,,,
-115.5823091,43.05922635,07/03/2012,2005,Mp102 I84,21/08/2005,108.542109,ID,Idaho,Least Severe,,,
-112.8011746,40.88821527,10/11/2005,2005,Craner,10/10/2005,406.3720268,UT,Utah,Least Severe,,,
-114.705877,38.2016992,28/05/2008,2005,Bailey,30/08/2005,47.99300276,NV,Nevada,Least Severe,,,
-114.9221369,36.04814956,28/05/2008,2005,River,07/06/2005,74.58751256,NV,Nevada,Least Severe,,,
-116.1384553,43.62582025,07/03/2012,2005,Rocky,22/08/2005,76.5662695,ID,Idaho,Least Severe,,,
-115.3722169,45.23219028,13/09/2005,2005,Wolf Fang Fire,09/09/2005,1.44703801,ID,Idaho,Least Severe,,,
-122.42869,40.62192573,01/09/2006,2005,Keswick,01/08/2005,31.70184522,CA,California,Least Severe,,,
-120.0301159,48.10290986,14/09/2005,2005,Squaw Creek,09/09/2005,1096.456924,WA,Washington,Least Severe,,,
-120.0304257,38.39157932,17/10/2005,2005,Highland WFU,14/10/2005,41.73957207,CA,California,Least Severe,,,
-118.693689,36.83117087,01/12/2005,2005,LEWIS CREEK PRESCRIBED BURN,11/03/2005,1313.331251,CA,California,Least Severe,,,
-120.5704584,35.52352524,03/11/2010,2005,ALMOND,30/06/2005,5.19792916,CA,California,Least Severe,,,
-119.7783537,37.97977843,13/10/2005,2005,Wapama,09/10/2005,830.2906022,CA,California,Least Severe,,,
-115.7009565,44.76301702,13/09/2005,2005,South Fork,09/09/2005,470.6407471,ID,Idaho,Least Severe,,,
-112.5798668,39.7543062,01/04/2013,2005,Desert Mountain,22/06/2005,1265.998841,UT,Utah,Least Severe,,,
-154.8048339,61.54179066,11/08/2005,2005,Swift,09/08/2005,18609.85662,AK,Alaska,Moderate,,,
-113.981805,37.09565616,14/08/2008,2005,Burgess 2,31/12/2005,1757.443106,UT,Utah,Least Severe,,,
-111.8881619,43.5384713,07/03/2012,2005,Panorama,01/09/2005,93.1103244,ID,Idaho,Least Severe,,,
-112.049108,36.9926809,01/04/2010,2005,Coyote Creek,26/06/2005,179.4141026,AZ,Arizona,Least Severe,,,
-113.8723632,36.24694294,01/04/2010,2005,Nevershine,28/06/2005,623.7034972,AZ,Arizona,Least Severe,,,
-114.8829726,42.76834241,07/03/2012,2005,Tucker Springs,15/07/2005,19.7086031,ID,Idaho,Least Severe,,,
-112.1699709,36.97150975,01/04/2010,2005,Honeymoon,20/07/2005,23.63896425,AZ,Arizona,Least Severe,,,
-113.1393763,38.31771384,14/08/2008,2005,Shawnee,31/12/2005,29.41804639,UT,Utah,Least Severe,,,
-113.0682763,38.11866038,14/08/2008,2005,Mound,31/12/2005,262.9442906,UT,Utah,Least Severe,,,
-122.460744,40.64454278,01/09/2006,2005,Iron,28/08/2005,10.9885637,CA,California,Least Severe,,,
-114.7901386,43.00853986,07/03/2012,2005,Deadhorse,15/07/2005,56.3321384,ID,Idaho,Least Severe,,,
-116.6289316,33.92805209,20/10/2005,2005,Painted Hills,30/09/2005,12.70380432,CA,California,Least Severe,,,
-111.9425506,40.26407069,24/08/2005,2005,Wiley,22/08/2005,69.24611594,UT,Utah,Least Severe,,,
-117.2857437,34.79827727,28/08/2006,2005,Bent,22/06/2005,78.83391779,CA,California,Least Severe,,,
-112.8947318,40.77974398,09/11/2005,2005,Tower,26/09/2005,277.9966859,UT,Utah,Least Severe,,,
-113.7098729,36.58990876,11/07/2005,2005,Tweedy Point,05/07/2005,35616.48229,AZ,Arizona,Severe,,,
-104.8123069,44.61173575,01/05/2008,2005,Butte Divide,29/08/2005,400.5536351,WY,Wyoming,Least Severe,,,
-153.5944572,64.18251886,27/06/2005,2005,Telsitna river,26/06/2005,204.1212907,AK,Alaska,Least Severe,,,
-118.5038997,35.54458701,25/08/2005,2005,Eagle,23/08/2005,47.31409798,CA,California,Least Severe,,,
-156.566678,63.25537281,22/08/2005,2005,Caribou,19/08/2005,11387.48188,AK,Alaska,Moderate,,,
-116.6169034,34.94032543,05/09/2006,2005,Mojave,11/08/2005,48.65159098,CA,California,Least Severe,,,
-106.3259216,43.6000954,01/05/2008,2005,East Spring,22/07/2005,30.66103064,WY,Wyoming,Least Severe,,,
-120.3074727,41.92576445,03/11/2010,2005,BUCK,08/08/2005,204.3983335,CA,California,Least Severe,,,
-117.0366442,41.21699398,28/05/2008,2005,Kelly Creek,02/08/2005,123.1331281,NV,Nevada,Least Severe,,,
-117.2782314,41.08400026,28/05/2008,2005,Eden,02/08/2005,217.2292062,NV,Nevada,Least Severe,,,
-119.7605486,38.74910647,28/05/2008,2005,Airport,30/07/2005,9.48176327,NV,Nevada,Least Severe,,,
-119.9496007,44.77437228,25/08/2005,2005,Wills Canyon,23/08/2005,1144.502162,OR,Oregon,Least Severe,,,
-114.8825768,37.76739131,28/05/2008,2005,Pace Springs,16/07/2005,10.19907107,NV,Nevada,Least Severe,,,
-114.1503391,37.39212019,28/05/2008,2005,Only,19/08/2005,14.99051609,NV,Nevada,Least Severe,,,
-121.6907205,36.62220568,23/08/2005,2005,Creekside,16/08/2005,23.01619078,CA,California,Least Severe,,,
-116.5596482,45.67941843,17/08/2005,2005,Tryton,16/08/2005,22258.62299,OR,Oregon,Severe,,,
-156.9611084,66.32193575,09/06/2008,2005,Shiniliaok No 2,16/06/2005,1473.065122,AK,Alaska,Least Severe,,,
-119.6319553,39.14857314,06/07/2005,2005,Badger,03/07/2005,655.41383,NV,Nevada,Least Severe,,,
-119.6863573,39.26271562,28/05/2008,2005,Delaware,22/07/2005,285.5415971,NV,Nevada,Least Severe,,,
-114.5194435,42.19904844,07/03/2012,2005,Shoshone Basin,24/08/2005,151.7589568,ID,Idaho,Least Severe,,,
-154.0698718,66.30416577,29/08/2005,2005,Hughes Creek,26/08/2005,20334.68536,AK,Alaska,Severe,,,
-116.4839006,40.67831598,28/05/2008,2005,Beowoee,07/07/2005,664.7175746,NV,Nevada,Least Severe,,,
-152.0782063,64.94459823,24/08/2005,2005,Boney Creek,23/08/2005,62562.59703,AK,Alaska,Very Severe,,,
-115.3827698,36.14275517,28/05/2008,2005,Red Rock,07/08/2005,41.18581985,NV,Nevada,Least Severe,,,
-115.268239,35.92793663,28/05/2008,2005,Blue,08/08/2005,11.7536102,NV,Nevada,Least Severe,,,
-116.2927699,40.58555385,28/05/2008,2005,Scapegoat,14/08/2005,514.4435824,NV,Nevada,Least Severe,,,
-115.6395538,40.27767159,28/05/2008,2005,Hastings,25/09/2005,1180.832565,NV,Nevada,Least Severe,,,
-153.1384865,64.73368032,26/08/2005,2005,Little Mud #2,24/08/2005,180472.982,AK,Alaska,Extremely Severe,,,
-117.4697389,41.08464247,28/05/2008,2005,Osgood,04/07/2005,82.14852515,NV,Nevada,Least Severe,,,
-114.5513635,42.8212301,07/03/2012,2005,700 Rd,15/07/2005,57.00242653,ID,Idaho,Least Severe,,,
-115.7662417,45.91636842,16/08/2005,2005,China Ten,14/08/2005,1317.246754,ID,Idaho,Least Severe,,,
-154.8262562,62.51023579,11/08/2005,2005,Lone Mtn.,10/08/2005,13470.99276,AK,Alaska,Moderate,,,
-117.7369099,42.23011878,12/08/2005,2005,Blue Mountain Pass,10/08/2005,39.61648409,OR,Oregon,Least Severe,,,
-117.6328122,44.51182593,12/08/2005,2005,Bow Staff,10/08/2005,63.94298068,OR,Oregon,Least Severe,,,
-118.9754054,44.97282643,21/07/2011,2002,Jacks Horse,01/01/2002,12.83799305,OR,Oregon,Least Severe,,,
-148.9835733,65.78168246,24/08/2005,2005,Fish Creek,23/08/2005,117747.8162,AK,Alaska,Extremely Severe,,,
-103.1738595,37.28861635,02/03/2012,2002,Andrix 2,25/04/2002,113.7672178,CO,Colorado,Least Severe,,,
-157.4331392,62.75023243,15/08/2005,2005,Dishna,12/08/2005,26810.00612,AK,Alaska,Severe,,,
-123.9462708,42.67189712,29/08/2005,2005,Solitude,27/08/2005,127.7563994,OR,Oregon,Least Severe,,,
-156.1239656,63.36650099,11/08/2005,2005,Folger Creek,09/08/2005,2.20603571,AK,Alaska,Least Severe,,,
-108.1386639,43.59788083,01/05/2008,2005,Buffalo Creek,09/08/2005,0.12106459,WY,Wyoming,Least Severe,,,
-123.4571516,41.38288066,09/09/2005,2005,Geary,07/09/2005,175.4155505,CA,California,Least Severe,,,
-114.2342043,45.38353813,19/08/2005,2005,Hale Gulch,18/08/2005,2642.4088,ID,Idaho,Least Severe,,,
-115.3738572,45.23051354,13/09/2005,2005,Wolf Fang Fire,09/09/2005,0.54564323,ID,Idaho,Least Severe,,,
-114.4698203,45.86145603,12/09/2005,2005,Upper Canyon Creek Fire,09/09/2005,251.7892906,MT,Montana,Least Severe,,,
-160.6060269,67.91351555,01/07/2011,2004,Sisiak Creek,14/06/2004,332.8378889,AK,Alaska,Least Severe,,,
-108.5343451,33.52972718,05/03/2012,2004,November Pnf,31/12/2004,631.3422796,NM,New Mexico,Least Severe,,,
-112.2107053,32.89115258,24/06/2005,2005,Vekol,28/05/2005,6232.170972,AZ,Arizona,Less Severe,,,
-114.6035286,42.95409404,07/03/2012,2005,Shore Line,24/06/2005,66.45486062,ID,Idaho,Least Severe,,,
-113.7197074,36.47607645,11/07/2005,2005,Last Chance,28/06/2005,5670.425898,AZ,Arizona,Less Severe,,,
-107.9585658,43.77281122,01/05/2008,2005,Zimmerman,01/08/2005,9.33854375,WY,Wyoming,Least Severe,,,
-154.9331455,59.90021351,11/08/2005,2005,Newhalen River,09/08/2005,0.45507785,AK,Alaska,Least Severe,,,
-120.0092251,37.25290111,03/11/2010,2005,PRESTON,25/09/2005,75.32979116,CA,California,Least Severe,,,
-119.7911287,39.35527536,06/07/2005,2005,P Valley,03/07/2005,17.14073499,NV,Nevada,Least Severe,,,
-112.580263,42.85097299,16/08/2005,2005,Ramsey,31/07/2005,30.29267176,ID,Idaho,Least Severe,,,
-112.8326471,42.71554197,16/08/2005,2005,Rockland,23/07/2005,25.16765832,ID,Idaho,Least Severe,,,
-121.6032056,47.00988061,21/11/2008,2004,Fathers Day,31/12/2004,20.49979311,WA,Washington,Least Severe,,,
-116.4671676,47.57833969,21/08/2015,2015,Not Creative,20/08/2015,134.7956772,ID,Idaho,Least Severe,,,
-81.74130974,35.91861101,09/04/2014,2014,Brown Mountain,06/04/2014,550.0170387,NC,North Carolina,Least Severe,,,
-118.4381843,35.84426212,13/01/2011,2009,CORRAL,07/08/2009,136.0040041,CA,California,Least Severe,,,
-115.9551176,42.24092862,,2001,Timberdraw,18/09/2001,18.92420245,ID,Idaho,Least Severe,,,
-78.79837123,38.17319012,12/03/2014,2014,Rocks Mountain,11/03/2014,464.577061,VA,Virginia,Least Severe,,,
-112.7012015,40.61067339,25/10/2013,2009,Knoll,06/07/2009,1.24520779,UT,Utah,Least Severe,,,
-93.48161605,29.92139932,06/05/2014,2014,Pintail,06/05/2014,8880.198343,LA,Louisiana,Less Severe,,,
-110.9140998,31.63540668,07/05/2014,2014,Bull Springs,04/05/2014,16.36125031,AZ,Arizona,Least Severe,,,
-113.3182748,42.58977239,09/09/2009,2009,MM9,22/08/2009,12.16753947,ID,Idaho,Least Severe,,,
-116.4937982,32.8135867,04/04/2014,2014,Gun,18/03/2014,270.0831559,CA,California,Least Severe,,,
-108.6816874,33.88183684,14/04/2014,2014,Elkhorn,12/04/2014,171.0677561,NM,New Mexico,Least Severe,,,
-118.7846363,34.68467866,13/01/2011,2009,Steep,10/05/2009,29.46133026,CA,California,Least Severe,,,
-92.85874275,35.91575515,30/04/2014,2014,Marathon,28/04/2014,1.03929055,AR,Arkansas,Least Severe,,,
-81.06448717,38.05437843,14/05/2014,2014,Fern Creek,24/04/2014,128.8868904,WV,West Virginia,Least Severe,,,
-123.932322,41.02663842,13/01/2011,2009,VALLEY,16/01/2009,24.97964966,CA,California,Least Severe,,,
-121.7692651,40.05989962,13/01/2014,2014,Campbell,08/01/2014,864.9468515,CA,California,Least Severe,,,
-118.7196036,34.75775137,18/03/2014,2014,Pine,15/03/2014,108.9059859,CA,California,Least Severe,,,
-87.37234025,34.09940406,06/02/2014,2014,Shoe Barn,06/02/2014,293.8871983,AL,Alabama,Least Severe,,,
-110.3458994,31.43998205,21/04/2014,2014,Brown,19/04/2014,241.131899,AZ,Arizona,Least Severe,,,
-118.3779329,35.05483234,13/01/2011,2009,WILLOW,15/08/2009,82.14025474,CA,California,Least Severe,,,
-117.5433875,34.16953949,05/05/2014,2014,Etiwanda,04/05/2014,2141.840747,CA,California,Least Severe,,,
-113.4123788,37.1937804,11/07/2005,2005,Red Cliffs,06/06/2005,759.0878858,UT,Utah,Least Severe,,,
-118.5307861,36.22015316,26/03/2014,2014,Soda,26/03/2014,1557.533525,CA,California,Least Severe,,,
-92.88216702,35.97073189,22/04/2014,2014,Woolum Landing,01/04/2014,4.63384608,AR,Arkansas,Least Severe,,,
-93.06522001,35.97959844,30/04/2014,2014,Piercetown,28/04/2014,22.9448434,AR,Arkansas,Least Severe,,,
-115.6299045,35.55453121,30/08/2006,2005,Clark,21/07/2005,100.0841195,CA,California,Least Severe,,,
-122.3498368,41.1778932,29/05/2014,2014,Popcorn,28/05/2014,213.7284038,CA,California,Least Severe,,,
-67.17537307,17.97923088,11/06/2014,2014,Diversion,26/03/2014,56.55186115,PR,Puerto Rico,Least Severe,,,
-117.8714351,34.16039966,21/01/2014,2014,Colby,19/01/2014,1951.892742,CA,California,Least Severe,,,
-109.9930019,33.52302753,07/05/2014,2014,Basin,06/05/2014,6021.933877,AZ,Arizona,Less Severe,,,
-109.2072703,33.21305916,07/03/2012,2005,Sunflower,09/07/2005,385.4912467,AZ,Arizona,Least Severe,,,
-114.3847295,35.37686514,29/07/2005,2005,Twin Mills,25/07/2005,11948.40726,AZ,Arizona,Moderate,,,
-151.78059,66.15195412,30/08/2005,2005,Old Dummy,27/08/2005,221937.1438,AK,Alaska,Extremely Severe,,,
-120.2381709,35.76474063,03/11/2010,2005,COTTON C,25/08/2005,28.31170697,CA,California,Least Severe,,,
-113.9226381,39.92913599,16/09/2005,2005,Loc Arts Canyon,06/09/2005,34.90765771,UT,Utah,Least Severe,,,
-122.275142,39.60187371,03/11/2010,2005,FOLEY,25/08/2005,324.6951983,CA,California,Least Severe,,,
-112.8297059,40.09392505,14/08/2008,2005,DITTO,31/12/2005,22678.80748,UT,Utah,Severe,,,
-105.8166582,45.25405934,,2001,Prong,24/06/2001,110.8122448,MT,Montana,Least Severe,,,
-121.2491322,37.51761764,03/11/2010,2005,MEAT TRUCK,27/08/2005,248.8120655,CA,California,Least Severe,,,
-151.7775035,65.50188991,24/08/2005,2005,Tozitna River,23/08/2005,57723.79338,AK,Alaska,Severe,,,
-114.0358812,36.49494782,01/04/2010,2005,Cockscomb,05/08/2005,182.5325312,AZ,Arizona,Least Severe,,,
-121.5336961,37.70469676,03/11/2010,2005,UPRR_FIRE7,13/07/2005,0.48157262,CA,California,Least Severe,,,
-120.0960138,42.16921967,27/07/2011,2005,Sage Hen,23/08/2005,568.4997647,OR,Oregon,Least Severe,,,
-116.6373053,33.86645145,30/08/2005,2005,Blaisdell,29/08/2005,5491.775403,CA,California,Less Severe,,,
-113.8221574,37.26396721,29/07/2005,2005,Oak Patch,24/07/2005,7048.815286,UT,Utah,Less Severe,,,
-108.6379181,42.69814419,05/05/2011,2005,Mud Spring,04/04/2005,11.28289129,WY,Wyoming,Least Severe,,,
-155.871192,66.53975516,09/06/2008,2005,Holly Lakes,16/06/2005,9672.240329,AK,Alaska,Less Severe,,,
-121.8580641,40.44755734,30/08/2005,2005,Manton,29/08/2005,1829.324853,CA,California,Least Severe,,,
-120.5569288,35.52891885,03/11/2010,2005,CRESTON,23/07/2005,230.0948451,CA,California,Least Severe,,,
-121.590808,37.7160516,03/11/2010,2005,UPRR_FIRE,13/07/2005,10.22486298,CA,California,Least Severe,,,
-117.7671462,33.92200857,07/07/2005,2005,Yorba Linda,06/07/2005,1173.646713,CA,California,Least Severe,,,
-114.2091891,36.36275137,06/07/2005,2005,Tramp,03/07/2005,26285.13733,NV,Nevada,Severe,,,
-150.5297294,65.93032223,31/08/2005,2005,Ray River,30/08/2005,97459.48472,AK,Alaska,Very Severe,,,
-116.9665713,34.88994028,30/08/2006,2005,Clay River,08/07/2005,75.49153815,CA,California,Least Severe,,,
-119.8737438,39.91983702,28/05/2008,2005,Dog,17/08/2005,51.2139971,NV,Nevada,Least Severe,,,
-107.7086842,43.65618474,01/05/2008,2005,Black Mountain,10/09/2005,1952.425831,WY,Wyoming,Least Severe,,,
-105.7028092,42.83856542,01/05/2008,2005,Bixby,30/08/2005,3134.821547,WY,Wyoming,Least Severe,,,
-111.4946522,33.69479926,07/03/2012,2005,Mesquite,15/07/2005,300.7867201,AZ,Arizona,Least Severe,,,
-106.8944221,37.1532066,13/07/2005,2005,Rio Blanco WFU,09/07/2005,1181.758901,CO,Colorado,Least Severe,,,
-113.2113975,41.7666196,29/07/2005,2005,Park Valley,22/07/2005,18421.53327,UT,Utah,Moderate,,,
-157.6788559,63.62124521,12/08/2005,2005,Hammer North,11/08/2005,312.4762362,AK,Alaska,Least Severe,,,
-110.8885904,43.20360448,,2001,Wolf,01/09/2001,111.5243164,WY,Wyoming,Least Severe,,,
-116.6533042,32.71829635,11/10/2005,2005,Skye,09/10/2005,230.2018449,CA,California,Least Severe,,,
-111.6851391,33.89581212,23/05/2005,2005,BART,17/05/2005,14544.57489,AZ,Arizona,Moderate,,,
-114.4417015,46.04101509,12/09/2005,2005,Elk Lake Fire,09/09/2005,22.55968193,MT,Montana,Least Severe,,,
-117.0070767,34.11604298,06/10/2005,2005,Thurman,04/10/2005,938.6576374,CA,California,Least Severe,,,
-122.8736831,39.16311988,31/08/2006,2005,Clover,18/09/2005,296.1807138,CA,California,Least Severe,,,
-122.8453385,39.16049021,31/08/2006,2005,Clover,18/09/2005,631.4054654,CA,California,Least Severe,,,
-111.8802813,40.21692316,26/10/2005,2005,Hells Kitchen,21/09/2005,676.0484173,UT,Utah,Least Severe,,,
-116.9206533,33.817324,23/06/2005,2005,Soboba,23/06/2005,2078.438706,CA,California,Least Severe,,,
-144.7887285,68.13048134,09/06/2008,2005,Titus Creek,12/06/2005,214.29459,AK,Alaska,Least Severe,,,
-114.4367776,48.56648779,,2001,Werner,31/12/2001,859.0134755,MT,Montana,Least Severe,,,
-116.4923007,36.92190042,06/07/2005,2005,Air Force,03/07/2005,20445.96197,NV,Nevada,Severe,,,
-112.1272265,34.17598302,24/06/2005,2005,Sunset Point,21/06/2005,6850.831093,AZ,Arizona,Less Severe,,,
-156.0125483,62.23682142,09/06/2008,2005,Wasky,03/07/2005,73264.45726,AK,Alaska,Very Severe,,,
-113.5838289,37.1788006,11/07/2005,2005,Plateau,28/06/2005,2986.075169,UT,Utah,Least Severe,,,
-155.3519223,67.01375684,09/06/2008,2005,Beaver Creek No 1,17/06/2005,7099.916952,AK,Alaska,Less Severe,,,
-121.7322803,42.29613033,04/08/2005,2005,Simpson,02/08/2005,2220.453295,OR,Oregon,Least Severe,,,
-121.6062673,40.95276791,12/09/2006,2005,Rocky,15/09/2005,24.12912908,CA,California,Least Severe,,,
-157.7436935,63.10427021,09/06/2008,2005,Chick Mountain,01/08/2005,97134.69162,AK,Alaska,Very Severe,,,
-118.6400166,36.47452912,31/08/2006,2005,High Bridge West,08/08/2005,1485.407744,CA,California,Least Severe,,,
-122.5702042,40.61029192,12/09/2006,2005,Roost-B,19/11/2005,239.3929093,CA,California,Least Severe,,,
-113.8534274,37.23181546,29/07/2005,2005,Pahcoon,22/07/2005,6338.950148,UT,Utah,Less Severe,,,
-113.9732333,37.34026033,29/07/2005,2005,Sunrise,24/07/2005,3176.032581,UT,Utah,Least Severe,,,
-122.5748668,40.60065957,12/09/2006,2005,Roost-A,03/06/2005,282.2291784,CA,California,Least Severe,,,
-112.7529798,40.10253005,29/07/2005,2005,Davis Mountain,07/07/2005,17.14637514,UT,Utah,Least Severe,,,
-122.5293995,40.56610041,12/09/2006,2005,Salt Creek-ABD,12/02/2005,248.6111085,CA,California,Least Severe,,,
-116.8228086,34.87545952,12/09/2006,2005,Seggs,19/07/2005,191.7705616,CA,California,Least Severe,,,
-117.4276994,34.66781402,12/09/2006,2005,Sierra,30/06/2005,249.0050941,CA,California,Least Severe,,,
-118.1631369,34.54212336,07/07/2005,2005,Tovey,06/07/2005,1125.75748,CA,California,Least Severe,,,
-112.86458,40.31738479,09/11/2005,2005,White Rocks,17/10/2005,550.017745,UT,Utah,Least Severe,,,
-119.4079788,44.33517589,03/08/2005,2005,Dry Cabin,31/07/2005,260.2589704,OR,Oregon,Least Severe,,,
-118.4355468,34.44375057,03/11/2010,2005,QUINN,01/08/2005,135.991084,CA,California,Least Severe,,,
-122.8419328,39.37429822,12/08/2005,2005,Deer,11/08/2005,1719.766196,CA,California,Least Severe,,,
-115.3478025,45.22546457,13/09/2005,2005,Wolf Fang Fire,09/09/2005,1.6924164,ID,Idaho,Least Severe,,,
-116.5982809,33.13742102,09/09/2005,2005,Volcan,08/09/2005,616.9080575,CA,California,Least Severe,,,
-112.1756149,43.90567258,16/08/2005,2005,Powerline,15/07/2005,158.3796498,ID,Idaho,Least Severe,,,
-120.7206913,39.29512283,03/11/2010,2005,ZIEBRIGHT,18/11/2005,7.65875044,CA,California,Least Severe,,,
-116.7206543,32.57694502,11/10/2005,2005,BORDER 50,06/10/2005,4117.319949,CA,California,Least Severe,,,
-118.2794571,44.54446911,03/08/2005,2005,Burnt Powder Complex,02/08/2005,0.03845676,OR,Oregon,Least Severe,,,
-112.403026,37.73493136,14/08/2008,2005,South Canyon,31/12/2005,50.01989313,UT,Utah,Least Severe,,,
-113.403254,37.18337398,12/08/2008,2005,Walmart,31/12/2005,557.8885807,UT,Utah,Least Severe,,,
-114.0183889,37.11633092,14/08/2008,2005,Burgess,31/12/2005,148.1058688,UT,Utah,Least Severe,,,
-108.2804397,39.20331239,15/09/2010,2005,ROBERTS CANYON,18/08/2005,214.1173915,CO,Colorado,Least Severe,,,
-113.2781334,37.28284172,14/08/2008,2005,Falls,31/12/2005,681.3617723,UT,Utah,Least Severe,,,
-113.4368344,37.11356378,14/08/2008,2005,Washington Dam,31/12/2005,19.55139471,UT,Utah,Least Severe,,,
-122.032757,40.99728542,03/11/2010,2005,BAGLEY,18/11/2005,433.0995121,CA,California,Least Severe,,,
-109.3973823,39.34897866,14/08/2008,2005,Hay,31/12/2005,134.5582658,UT,Utah,Least Severe,,,
-111.3443135,39.2717463,14/08/2008,2005,White Knoll,31/12/2005,1305.851053,UT,Utah,Least Severe,,,
-112.7686568,40.86688387,16/09/2005,2005,Black Mountain,04/09/2005,3126.280533,UT,Utah,Least Severe,,,
-119.8465748,37.2868156,03/11/2010,2005,BAILEY,02/07/2005,1024.538154,CA,California,Least Severe,,,
-120.4716085,35.4386717,03/11/2010,2005,BLUE,05/08/2005,157.1961683,CA,California,Least Severe,,,
-112.7464776,40.07749732,16/09/2005,2005,Davis Mountain,04/09/2005,121.4690087,UT,Utah,Least Severe,,,
-159.7674184,61.26739353,11/08/2005,2005,Hamilton,09/08/2005,72.42234646,AK,Alaska,Least Severe,,,
-117.1379489,43.88463167,12/08/2005,2005,Keeny Pass,08/08/2005,2893.801107,OR,Oregon,Least Severe,,,
-114.4798762,37.15303187,06/07/2005,2005,Lyman,03/07/2005,127.6552526,NV,Nevada,Least Severe,,,
-121.1432292,43.92047422,28/08/2008,2005,Cave,31/12/2005,853.0611549,OR,Oregon,Least Severe,,,
-111.9178383,34.08955063,04/07/2005,2005,Lousy,04/07/2005,244332.7467,AZ,Arizona,Extremely Severe,,,
-114.5634124,37.40856811,06/07/2005,2005,Boyd,06/07/2005,18.06051149,NV,Nevada,Least Severe,,,
-116.360177,32.64890241,03/11/2010,2005,CHURCH,05/07/2005,50.89911199,CA,California,Least Severe,,,
-119.7331957,38.82125742,11/07/2005,2005,Mud Lake,10/07/2005,579.3443517,NV,Nevada,Least Severe,,,
-119.7822747,39.63357102,11/07/2005,2005,Sun Valley,09/07/2005,28.65279679,NV,Nevada,Least Severe,,,
-118.1698998,42.99083463,03/08/2005,2005,Dry,01/08/2005,3136.862046,OR,Oregon,Least Severe,,,
-111.9095124,35.86762846,05/03/2012,2003,Horse,26/07/2003,151.5322946,AZ,Arizona,Least Severe,,,
-117.519156,45.1290604,12/08/2005,2005,Mule Peak,10/08/2005,1361.384784,OR,Oregon,Least Severe,,,
-117.1493351,33.97441507,03/10/2005,2005,San Timoteo,28/09/2005,1146.148766,CA,California,Least Severe,,,
-118.8251556,35.75071717,03/11/2010,2005,BLUE,26/07/2005,774.8636631,CA,California,Least Severe,,,
-121.667679,37.78539248,03/11/2010,2005,BYRON,29/06/2005,202.8289764,CA,California,Least Severe,,,
-118.688666,42.84808358,28/08/2008,2005,Little Bridge Creek Complex,25/08/2005,1378.66148,OR,Oregon,Least Severe,,,
-113.417763,36.18647087,01/04/2010,2005,Andrus,03/08/2005,155.5039461,AZ,Arizona,Least Severe,,,
-113.8316182,36.99643043,01/04/2010,2005,Cedar Pockets 3,15/08/2005,181.7759316,AZ,Arizona,Least Severe,,,
-122.2085191,38.01212128,03/11/2010,2005,BNSF,13/06/2005,109.9126428,CA,California,Least Severe,,,
